id	parity	herd	ys	sex	dam	bw	day115	adg115	bf115	lma115	lean115
DDSHXX517091109	6	15	171	1	DDSHXX514049908	1.2	189.95	599.11	10.67	42.78	56.79
DDSHXX518175508	3	16	182	2	DDSHXX516247802	1.85	188.17	601.32	12.23	44.38	56.87
DDSHXX515251305	1	11	153	1	DDSHXX514139106	1.4	169.73	669.3	11.82	45.66	57.52
DDSHXX516157614	3	13	162	2	DDSHXX514106710	1.65	173.74	652.41	13.68	48.49	57.98
DDSHXX514079206	2	15	142	2	DDUSWFD13021808	1.4	184.63	615.28	13.96	48.83	58.01
DDSHXX516261201	1	13	163	1	DDSHXX515274604	2.1	160.64	702.81	14.5	46.02	56.72
DDSHXX517106103	4	12	171	1	DDSHXX515000804	1.8	164.12	689.74	12.49	47.22	57.9
DDSHXX516261903	1	13	163	1	DDSHXX515273104	1.75	179.24	631.83	9.91	35.97	54.38
DDSHXX518014106	3	12	184	2	DDSHXX516091104	1.75	175.92	643.76	14.35	54.62	60.15
DDSHXX514122107	1	17	143	1	DDSHXX513004604	1.66	189.47	598.19	14.2	41.5	55.05
DDSHXX515110306	1	15	151	2	DDSHXX514043402	1.9	180.48	626.66	16.1	44.58	55.6
DDSHXX516067505	4	13	161	1	DDSHXX513026006	1.76	174.89	647.49	11.06	40.96	55.94
DDSHXX517178507	1	14	172	1	DDSHXX516157912	1.9	164.83	686.16	9.87	46.3	58.45
DDSHXX515010906	4	18	154	2	DDUSWFD12028308	2.18	161.76	697.45	11.98	41.83	55.96
DDSHXX516230902	1	17	163	2	DDSHXX515218402	1.45	183.88	617.52	14.4	43.52	55.77
DDSHXX518118105	5	12	181	1	DDSHXX515265310	1.6	195.16	581.06	7.86	40.75	56.97
DDSHXX516184508	1	11	162	2	DDSHXX515170304	1.1	202.7	561.91	15.85	52.33	58.73
DDSHXX517202706	2	13	172	2	DDSHXX516079704	2.05	188.95	597.78	17.37	40.46	53.53
DDSHXX515178404	5	16	152	2	DDUSWFD13005104	1.7	206.43	548.85	12.58	37.11	53.89
DDSHXX517102803	1	11	171	1	DDSHXX516084704	1.3	179.48	633.5	11.71	38.9	54.9
DDSHXX514179501	3	14	144	1	DDUSWFD13004105	1.66	149.57	757.77	14.54	47.77	57.4
DDSHXX516020811	2	16	164	1	DDSHXX514105804	1.52	200.94	564.75	12.82	45.74	57.2
DDSHXX516035404	2	15	164	2	DDSHXX514076904	1.68	204.29	554.7	12.68	42.39	55.93
DDSHXX518123304	1	12	181	2	DDSHXX517130306	1.95	184.49	612.77	10.61	45.31	57.8
DDSHXX518011509	2	12	184	1	DDSHXX516177504	1.85	170.75	662.66	9.07	45.14	58.27
DDSHXX516187406	5	11	162	2	DDSHXX513026408	2.2	166.66	676.83	9.95	43.84	57.46
DDSHXX517227008	1	12	173	2	DDSHXX516194204	1.4	168.58	673.86	11.49	43.85	56.92
DDSHXX515273114	6	16	154	2	DDUSWFD13002408	1.4	162.7	698.22	17.48	44.58	55.11
DDSHXX515090006	4	6	151	2	DDUSWFD13021809	1.7	192.94	587.23	15.35	39.87	54.01
DDSHXX515201706	2	17	153	2	DDSHXX514047006	1.76	188.1	602.02	11.25	41.5	56.08
DDSHXX516193608	2	11	162	2	DDSHXX515088006	1.05	187.53	607.64	12.39	45.6	57.29
DDSHXX517207306	4	12	172	2	DDSHXX515147008	1.9	218.91	516.65	8.69	41.14	56.84
DDSHXX517032106	1	16	174	2	DDSHXX516060704	1.2	196.67	578.63	7.35	51.92	61.54
DDSHXX518011510	2	12	184	2	DDSHXX516177504	1.1	184.06	618.82	11.38	49.35	59.12
DDSHXX517134109	3	18	172	1	DDSHXX515170304	1.2	200.89	566.48	15.05	58.88	61.58
DDSHXX516230805	1	17	163	1	DDSHXX515172406	1.6	177.99	637.11	10.37	43.17	57.05
DDSHXX516032606	2	15	164	2	DDSHXX514105306	1.76	229.27	493.92	10.64	39.89	55.66
DDSHXX518221108	2	13	182	2	DDSHXX517072902	1.8	194.81	581.08	9.7	54.2	61.61
DDSHXX515190914	1	17	152	2	DDSHXX514112004	1.4	199.85	568.43	8.9	45.2	58.36
DDSHXX516141606	2	14	162	2	DDSHXX515046306	2.1	166.68	677.35	14.79	34.29	52.01
DDSHXX515169406	5	18	152	2	DDUSWFD13000608	1.6	214.7	528.18	13.86	43	55.76
DDSHXX517163003	2	17	172	1	DDSHXX516060708	1.95	171.15	660.53	8.89	40.89	56.67
DDSHXX517140911	4	16	172	1	DDSHXX515041202	1.5	174.28	651.25	9.9	42.09	56.79
DDSHXX516133806	4	13	162	2	DDSHXX514042004	1.45	194.1	585.01	16.17	45.52	55.94
DDSHXX517203208	1	13	172	2	DDSHXX516182602	1.4	224	507.14	9.14	43.15	57.47
DDSHXX618167607	5	2	182	1	DDSHXX616121306	1.9	187.79	602.27	10.94	45	57.57
DDSHXX516267609	2	13	163	1	DDSHXX515154804	1.45	161.66	702.4	12.18	46.71	57.8
DDSHXX516193202	5	11	162	2	DDSHXX513019508	2.6	170.29	660.05	9.92	45.83	58.25
DDSHXX618128001	2	2	182	1	DDSHXX517052804	1.6	194.51	583	9.76	42.36	56.94
DDSHXX516083005	2	11	161	1	DDSHXX514161404	1.76	176.82	640.43	13.68	52.67	59.62
DDSHXX517261605	2	16	173	1	DDSHXX516133502	2.05	163.32	691.59	8.49	43.08	57.67
DDSHXX518080706	3	14	181	2	DDSHXX516125504	2.5	182.76	615.56	10.22	42.17	56.71
DDSHXX518226202	1	13	183	2	DDSHXX517254602	1.6	174.46	650.01	12.02	43.97	56.78
DDSHXX516260404	3	13	163	2	DDSHXX515053404	1.85	167.11	677.1	9.18	40.82	56.54
DDSHXX518173507	3	17	182	1	DDSHXX516205202	1.9	167.28	676.11	13.29	41.35	55.31
DDSHXX515172408	1	18	152	2	DDSHXX514087112	1.9	177.78	636.18	10.02	45.88	58.23
DDSHXX518011508	2	12	184	2	DDSHXX516177504	1.6	182.08	622.8	13.05	51.66	59.44
DDSHXX516247804	4	14	163	2	DDSHXX514089508	1.65	180.17	629.13	10.53	47.83	58.82
DDSHXX516117804	2	16	161	2	DDSHXX515021802	1.75	186.73	606.49	15.76	43.69	55.37
DDSHXX515226002	5	13	153	2	DDUSWFD13060010	1.56	200.11	566.89	10.6	38.49	55.13
DDSHXX515241702	3	13	153	2	DDSHXX513019508	1.92	163.77	690.48	8.33	45.77	58.78
DDSHXX518046906	2	16	184	2	DDSHXX516205202	1.5	176.55	642.88	12.28	47.76	58.18
DDSHXX514126909	3	17	143	1	DDUSWFD13000608	1.06	188.26	605.23	12.9	46.53	57.48
DDSHXX516173506	4	12	162	2	DDSHXX514068710	1.45	181.29	626.34	11.63	47.14	58.16
DDSHXX518067801	2	17	181	1	DDSHXX516260606	1.7	191.25	592.42	12.15	35.96	53.59
DDSHXX517253103	2	18	173	1	DDSHXX516126204	1.7	161.2	702.85	10.42	42.4	56.73
DDSHXX515140604	1	12	152	2	DDSHXX514057502	1.8	172.53	656.12	8.88	37.18	55.21
DDSHXX517235203	3	12	173	1	DDSHXX515232602	1.95	167.27	675.85	11.2	43.84	57.02
DDSHXX518146506	2	18	182	2	DDSHXX517033104	1.8	215.92	524.27	10.07	47.18	58.73
DDSHXX518156805	4	16	182	1	DDSHXX516086702	1.85	181.54	623.28	11.42	38.37	54.79
DDSHXX516264804	3	13	163	2	DDSHXX515046306	2.35	177.16	635.87	14.7	47.43	57.21
DDSHXX518113408	5	15	181	2	DDSHXX515230902	1.85	195.13	579.87	12.06	44.34	56.91
DDSHXX515118702	4	14	151	2	DDUSWFD13006209	1.96	164.48	687.26	14.4	43.09	55.61
DDSHXX517058501	2	16	171	1	DDSHXX515206104	1.95	160.41	704.76	14.33	38.75	53.93
DDSHXX516164608	2	12	162	2	DDSHXX515069802	1.4	184.78	614.79	13.15	44.22	56.49
DDSHXX514173806	1	14	144	2	DDSHXX513004802	1.68	186.25	608.43	13.19	47.15	57.62
DDSHXX517246509	2	11	173	1	DDSHXX516093602	1.7	169.71	667.61	12.87	42.59	55.94
DDSHXX517130312	1	18	171	2	DDSHXX516118802	1.25	201.11	565.61	12.81	48.94	58.46
DDSHXX515172708	2	16	152	2	DDSHXX513003612	1	214.65	531.1	17.3	38.59	52.82
DDSHXX518046902	2	16	184	2	DDSHXX516205202	1.6	169.92	667.37	14.11	37.34	53.45
DDSHXX513003808	1	11	133	2	DDUSWFD12026809	1.74	185.54	610.43	16.34	37.22	52.62
DDSHXX516196103	5	11	162	1	DDSHXX513021504	1.75	165.21	685.49	11.58	43.45	56.73
DDSHXX518208401	1	15	182	1	DDSHXX517240112	1.45	176.16	644.58	11.1	50.07	59.5
DDSHXX518002707	2	15	184	1	DDSHXX516187108	1.45	195.45	580.97	17.88	35.77	51.51
DDSHXX516116605	1	16	161	1	DDSHXX515110908	1.5	194.76	582.77	13.86	39.88	54.53
DDSHXX517055301	2	16	171	1	DDSHXX515256704	1.8	165.77	682.87	14.01	42.24	55.41
DDSHXX518078305	6	14	181	1	DDSHXX515077508	1.8	187.4	604.06	12.35	44.78	56.99
DDSHXX517278007	1	14	173	1	DDSHXX516253504	1.65	177.38	639.02	11.04	46	57.92
DDSHXX515165903	5	18	152	1	DDUSWFD12022804	1.6	184.49	614.67	9.89	42.21	56.84
DDSHXX517148310	6	16	172	2	DDSHXX514061304	1.3	181.49	626.48	12.24	53.54	60.47
DDSHXX516263210	4	15	163	2	DDSHXX514064304	1.55	209.37	541.86	12.7	52.09	59.74
DDSHXX518113001	1	15	181	1	DDSHXX517116804	1.55	203.49	557.52	11.07	44.64	57.38
DDSHXX515111504	1	15	151	2	DDSHXX514048812	1.8	172.69	655.51	14.27	43.43	55.78
DDSHXX618091403	1	6	181	1	DDSHXX417052604	1.5	175.7	645.99	9.88	44.35	57.68
DDSHXX518246702	4	11	183	2	DDSHXX516176008	1.95	181.4	623.21	9.49	48.26	59.35
DDSHXX617099301	3	8	171	1	DDSHXX515134802	1.75	181.82	622.87	11.92	49.39	58.95
DDSHXX515126704	2	13	152	2	DDSHXX513026002	1.48	185.1	613.29	10.96	46.72	58.23
DDSHXX514081506	2	15	142	2	DDUSWFD13022307	2.24	172.51	653.64	10.12	45.6	58.09
DDSHXX517050606	1	16	174	2	DDSHXX516053402	1.8	198.08	571.49	13.13	58.43	62.08
DDSHXX516192601	1	11	162	1	DDSHXX515170604	1.9	189.81	595.86	11.74	43.69	56.77
DDSHXX516198907	2	11	162	1	DDSHXX515085302	1.65	168.42	673.02	10.71	43.38	57.01
DDSHXX517124105	5	11	171	1	DDSHXX514149702	1.75	204.2	554.6	13.25	44.12	56.41
DDSHXX518221107	2	13	182	1	DDSHXX517072902	1.2	182.51	623.53	12.41	47.99	58.23
DDSHXX518192303	2	14	182	1	DDSHXX517072904	2.15	156.86	719.43	13.64	46.71	57.29
DDSHXX618141305	3	2	182	1	DDSHXX616076204	2	180.83	624.9	11.77	54.88	61.16
DDSHXX516109212	6	16	161	2	DDUSACS13000401	1.6	179.75	630.88	12.82	42.35	55.87
DDSHXX514042004	2	17	141	2	DDUSWFD12023205	1.2	203.65	558.8	21.58	49.6	55.65
DDSHXX516145703	3	14	162	1	DDSHXX514087108	2.1	163.83	689.13	14.28	42.86	55.56
DDSHXX518021705	2	16	184	1	DDSHXX516212106	2.3	203.05	555.04	15.34	36.96	52.87
DDSHXX516267808	1	15	163	2	DDSHXX515269402	1.35	207.71	547.16	13.06	47.62	57.85
DDSHXX514070203	2	16	142	1	DDUSWFD13060010	1.6	179.64	631.26	13.41	42.57	55.75
DDSHXX514074507	2	16	142	1	DDUSWFD13002409	1.9	149.9	754.5	12.51	48.6	58.43
DDSHXX517184401	1	14	172	1	DDSHXX516144508	2.1	212.32	531.74	10.3	46.9	58.54
DDSHXX516233203	2	17	163	1	DDSHXX515100810	2.05	189.76	595.23	9.29	49.82	60.04
DDSHXX517226405	1	12	173	1	DDSHXX516193206	1.25	195	583.33	10.95	38.36	54.95
DDSHXX516267608	2	13	163	2	DDSHXX515154804	1.3	175.36	648.38	12.87	43.68	56.37
DDSHXX518188209	1	14	182	1	DDSHXX517162902	1.4	225.53	503.7	11.44	46.18	57.85
DDSHXX518144607	5	16	182	1	DDSHXX515261308	2.1	180.32	626.11	9.41	43.76	57.61
DDSHXX516276014	3	12	163	2	DDSHXX515054112	0.9	192.73	592.02	12.54	47.33	57.92
DDSHXX515171607	1	18	152	1	DDSHXX514087002	1.5	211.85	535.76	9.64	44.78	57.93
DDSHXX516025303	1	15	164	1	DDSHXX515007912	1.24	183.04	621.5	11.51	42.27	56.29
DDSHXX518218205	3	13	182	1	DDSHXX516276004	1.9	177.07	638.73	12.06	42.99	56.38
DDSHXX518085602	1	14	181	2	DDSHXX517072902	1.25	180.3	630.89	12.23	45.26	57.22
DDSHXX515257607	2	11	153	1	DDSHXX514067210	1.56	197.01	575.81	17.92	30.32	49.36
DDSHXX514061810	2	16	142	2	DDUSWFD13003909	1.75	168.4	672.51	14.1	58.49	61.76
DDSHXX514113304	3	18	143	2	DDUSWFD13020404	1.42	170.3	666.94	14.2	43.9	55.99
DDSHXX517242510	2	18	173	2	DDSHXX516130802	1.4	216.83	523.91	9.57	40.85	56.41
DDSHXX517224606	3	12	172	2	DDSHXX515261308	1.65	199.2	569.03	15.62	42.8	55.07
DDSHXX518174306	3	16	182	2	DDSHXX516246002	1.55	208.11	545.14	10.5	46.84	58.44
DDSHXX517151109	1	16	172	1	DDSHXX516148902	1.5	188.64	601.68	13.27	47.42	57.7
DDSHXX517056003	1	17	171	1	DDSHXX516084104	1.6	192.22	589.95	12.91	41.55	55.52
DDSHXX514065905	2	16	142	1	DDUSWFD12023210	2.5	161.11	698.28	11.13	48.08	58.71
DDSHXX515042507	4	17	154	1	DDUSWFD13003806	1.68	180.84	626.63	8.85	41.08	56.76
DDSHXX518110302	1	15	181	2	DDSHXX517122704	1.55	217.5	521.61	11.94	43.38	56.58
DDSHXX516166402	3	13	162	2	DDSHXX514108212	1.7	165.78	683.44	12.38	47.75	58.14
DDSHXX516284805	2	12	164	1	DDSHXX515158906	1.95	175.4	644.53	10.33	45.69	58.05
DDSHXX518119305	1	12	181	1	DDSHXX517114008	1.4	212.31	535.07	10.82	32.12	52.55
DDSHXX516112110	1	16	161	2	DDSHXX515128810	1.5	171.58	661.5	21.05	44.36	53.78
DDSHXX516211106	5	18	163	2	DDSHXX513026410	1.25	179.13	635.01	11.22	42.72	56.57
DDSHXX518198204	3	14	182	2	DDSHXX516260606	1.4	216.73	524.15	12.58	43.5	56.4
DDSHXX517224602	3	15	172	2	DDSHXX515261308	1.65	198.93	569.8	15.34	40.48	54.25
DDSHXX515190506	2	17	152	2	DDSHXX513026508	2.12	186.81	604.25	14.28	50.11	58.41
DDSHXX517291613	2	14	173	1	DDSHXX516177002	1.15	210.04	542.04	12.51	38.48	54.46
DDSHXX517019301	2	18	174	1	DDSHXX515175202	1.5	199.57	568.72	8.44	43.7	57.93
DDSHXX517170905	1	14	172	1	DDSHXX516190402	1.7	181.51	624.21	10.31	39.72	55.71
DDSHXX618131011	5	2	182	1	DDSHXX515257106	1.4	195.88	579.95	8.9	41.47	56.89
DDSHXX516177801	2	12	162	1	DDSHXX515080606	1.7	185.37	611.21	12.72	40.16	55.04
DDSHXX516286704	4	12	164	2	DDSHXX514108206	1.5	191.66	592.19	12.79	53.26	60.16
DDSHXX517115505	1	11	171	1	DDSHXX516118702	1.9	198.28	570.41	12.85	41.1	55.37
DDSHXX617107902	4	9	171	2	DDSHXX515080602	1.45	179.08	634.07	10.7	43.28	56.97
DDSHXX517228508	1	11	173	2	DDSHXX516192702	1.5	206.57	549.45	12.62	44.14	56.64
DDSHXX515246701	3	11	153	1	DDSHXX513026010	2.32	169.81	663.57	13.37	42.62	55.78
DDSHXX518206606	2	15	182	2	DDSHXX517071404	2.15	194.43	580.41	10.97	45.86	57.89
DDSHXX517016503	3	11	174	1	DDSHXX515107808	1.6	152.97	741.32	11.29	47.55	58.44
DDSHXX515170403	5	18	152	1	DDUSWFD13022110	1.8	192.22	588.91	9.65	43.24	57.32
DDSHXX517144206	1	16	172	2	DDSHXX516140404	1.7	200.39	565.4	9.97	48.9	59.44
DDSHXX513026502	1	13	134	2	DDUSWFD12023207	1.58	166.33	681.9	8.34	54.59	62.24
DDSHXX517102603	5	12	171	1	DDSHXX514130510	1.6	176.33	643.11	8.82	43.47	57.71
DDSHXX514069204	2	16	142	2	DDUSWFD13006105	2.3	159.74	705.52	14.76	48.73	57.7
DDSHXX515127204	1	14	152	2	DDSHXX514067210	1.36	198.03	573.85	16.71	49.25	57.22
DDSHXX515009905	1	16	154	1	DDSHXX513026802	0.84	191.47	596.23	11.85	34.64	53.18
DDSHXX518017903	5	11	184	1	DDSHXX515154804	1.5	194.95	582.2	11.57	34.99	53.41
DDSHXX517272607	1	17	173	1	DDSHXX516231804	1.05	174.78	651.96	11.42	42.84	56.55
DDSHXX516134501	6	15	162	1	DDUSWFD13006205	1.65	184.62	613.96	10.39	39.42	55.57
DDSHXX518176710	2	16	182	2	DDSHXX517061010	1.3	200.58	566.86	16.51	46.27	56.12
DDSHXX516203203	5	18	162	1	DDSHXX513024702	1.95	194.76	580.46	12.14	46.76	57.84
DDSHXX517161502	2	17	172	2	DDSHXX516007706	2.05	174.87	645.91	13.37	50.55	58.9
DDSHXX517044906	1	17	174	2	DDSHXX516059204	1.3	193.63	587.2	13.3	48.89	58.27
DDSHXX517076803	2	11	171	1	DDSHXX515274604	2.5	161.89	694.92	12.5	50.8	59.3
DDSHXX518181205	3	14	182	1	DDSHXX516226202	1	197.8	576.34	9.47	39.41	55.88
DDSHXX517126010	5	11	171	2	DDSHXX514110002	1.65	188.97	599.83	10.63	39.86	55.65
DDSHXX518042603	3	16	184	1	DDSHXX516136502	1.7	159.15	711.91	10.66	46.33	58.19
DDSHXX517312803	1	13	174	1	DDSHXX516287206	1.65	198.14	572.07	7.5	45.74	59.06
DDSHXX517209303	1	15	172	1	DDSHXX516177208	1.45	157.4	721.41	12.89	47.41	57.83
DDSHXX517058907	1	17	171	1	DDSHXX516054102	1.35	193.75	586.58	10.98	41.28	56.09
DDSHXX516271101	5	15	163	1	DDSHXX514049908	1.5	170.57	665.42	10.02	41.54	56.53
DDSHXX518132303	3	12	181	1	DDSHXX516180808	2.25	187.51	601.3	12.54	38.34	54.39
DDSHXX515226410	1	13	153	2	DDSHXX514112204	1.2	199.23	571.2	16.77	34.35	51.34
DDSHXX514065709	2	16	142	1	DDUSACR13061105	1.55	166.17	682.73	12.75	46.35	57.46
DDSHXX518122106	1	12	181	2	DDSHXX517128906	1.4	200.11	567.69	9.75	41.76	56.71
DDSHXX516269903	3	15	163	1	DDSHXX515041512	2.35	162.45	693.44	13.28	47.77	57.84
DDSHXX518171907	1	16	182	1	DDSHXX517166610	1.85	200.31	564.87	10.82	43.35	56.96
DDSHXX517224501	1	15	172	1	DDSHXX516221702	1.75	196.81	575.43	10.59	47.72	58.76
DDSHXX518146608	2	18	182	2	DDSHXX517040402	1.7	197.49	573.7	10.79	46.14	58.07
DDSHXX518148702	1	18	182	2	DDSHXX517172104	1.6	192.08	590.38	12.61	46.66	57.63
DDSHXX518005002	2	15	184	2	DDSHXX516189506	2	160.78	702.82	10.83	52.04	60.37
DDSHXX516095410	2	18	161	2	DDSHXX514150406	1.16	187.91	605.82	13.57	56.59	61.2
DDSHXX515178002	1	16	152	2	DDSHXX514087006	1.8	213.15	531.08	11.7	50.25	59.36
DDSHXX515020602	3	17	154	2	DDUSWFD13000305	2.12	184.72	611.09	12.48	45.83	57.35
DDSHXX514186301	3	13	144	1	DDUSWFD13004007	2.02	156.59	721.5	10.01	46.75	58.58
DDSHXX517253403	2	18	173	1	DDSHXX516136502	2.25	173.07	651.47	10.15	47.44	58.8
DDSHXX517199203	1	13	172	1	DDSHXX516199310	1.8	213.54	530.11	13.47	36.03	53.16
DDSHXX617107909	4	9	171	1	DDSHXX515080602	1.35	185.42	612.93	11.5	36.19	53.91
DDSHXX517227904	2	12	173	2	DDSHXX516066802	1.45	181.65	625.1	10.6	49.21	59.34
DDSHXX517048603	4	17	174	1	DDSHXX514112006	1.55	190	597.11	13.67	36.89	53.43
DDSHXX617107901	4	9	171	1	DDSHXX515080602	1.55	194.33	583.8	10.12	40.54	56.1
DDSHXX514077601	2	15	142	1	DDUSWFD13006705	1.62	168.14	674.32	11.84	49.7	59.1
DDSHXX516225203	1	16	163	1	DDSHXX515214602	1.65	167.8	675.51	9.88	46.35	58.47
DDSHXX517051416	5	17	174	2	DDSHXX514087104	1.25	187.58	606.41	12.49	51.52	59.58
DDSHXX518166801	1	16	182	1	DDSHXX517166306	1.75	200.86	563.83	14.34	45.5	56.57
DDSHXX514121903	3	17	143	1	DDUSWFD13004804	2.28	177.32	635.69	9.33	46.96	58.9
DDSHXX514069704	2	16	142	2	DDUSWFD13004705	1.8	157.32	719.55	17.36	46.63	55.96
DDSHXX516144502	2	14	162	2	DDSHXX515041504	1.9	196.66	575.1	9.56	50.32	60.14
DDSHXX514080103	2	15	142	1	DDUSWFD13005808	2.28	165.64	680.51	10.07	48.7	59.32
DDSHXX516248805	6	14	163	1	DDSHXX513019906	1.8	162.04	698.59	13.31	43.16	56.01
DDSHXX515080603	4	9	151	1	DDUSACS13001401	1.58	188.51	601.67	13.21	36.88	53.58
DDSHXX515118801	1	14	151	1	DDSHXX514046604	1.4	162.54	698.9	12.27	37.08	53.99
DDSHXX517235402	1	12	173	2	DDSHXX516205102	1.55	170.46	665.55	13.81	41.41	55.15
DDSHXX518173103	3	17	182	1	DDSHXX516247102	1.9	172.25	656.6	9.81	43.66	57.43
DDSHXX514183911	1	14	144	1	DDSHXX513009010	1.3	183.23	620.53	11.44	35.53	53.67
DDSHXX516181606	4	11	162	2	DDSHXX514061602	1.15	215.4	528.55	15.53	46.94	56.72
DDSHXX517187107	1	14	172	1	DDSHXX516172210	1.2	177.78	640.12	11.4	40.76	55.74
DDSHXX515266011	5	18	154	1	DDUSWFD13020102	1.96	202.01	559.58	14.46	45.12	56.38
DDSHXX516170206	4	12	162	2	DDSHXX514060504	1.85	206.98	546.67	12.49	50.59	59.22
DDSHXX518238205	4	11	183	1	DDSHXX516182610	1.45	184.34	615.98	7.36	52.58	61.79
DDSHXX516095004	6	18	161	2	DDUSWFD12022806	2.64	183.75	611.48	14.3	NA	63.84
DDSHXX517116804	3	11	171	2	DDSHXX515175206	1.35	176.15	645.19	11.32	49.01	59.01
DDSHXX518188413	1	14	182	1	DDSHXX517163304	1.75	184.96	612.29	9.6	43.01	57.25
DDSHXX517227901	2	11	173	1	DDSHXX516066802	1.5	164.77	688.84	12.38	36.11	53.57
DDSHXX515204511	2	17	153	1	DDSHXX514048802	1.4	186.56	608.92	13.93	39.53	54.37
DDSHXX515126714	2	13	152	2	DDSHXX513026002	0.92	199.94	570.57	16.9	44.53	55.3
DDSHXX517061301	5	14	171	1	DDSHXX514077610	2.25	194.74	578.98	12.32	44.82	57.01
DDSHXX516246003	1	14	163	1	DDSHXX515253702	1.8	165.55	683.78	10.88	40.07	55.65
DDSHXX516034605	1	15	164	1	DDSHXX515053104	1.64	174.29	650.41	11.02	37.98	54.78
DDSHXX517179303	1	14	172	1	DDSHXX516182610	1.4	178.21	637.45	10.63	51.7	60.31
DDSHXX517104509	3	12	171	1	DDSHXX515160808	1.85	152.36	742.65	9.85	39.33	55.72
DDSHXX516242308	1	14	163	2	DDSHXX515231202	1.1	182.72	623.36	11.69	44.41	57.07
DDSHXX516084801	6	11	161	1	DDUSACS13000706	1.72	173.91	651.37	15.45	51.24	58.44
DDSHXX517169102	3	17	172	2	DDSHXX515145602	1.8	198.9	569.13	9.86	51.94	60.67
DDSHXX514051602	2	18	141	2	DDUSWFD13022007	1.84	165.98	681.77	14.49	51.38	58.83
DDSHXX516224110	1	16	163	2	DDSHXX515177506	1.5	194.44	583.73	15.74	56.89	60.56
DDSHXX618081007	1	5	181	1	DDSHXX417052602	1.4	188.79	601.73	11.62	40.29	55.48
DDSHXX517049903	1	17	174	1	DDSHXX516078304	1.5	180.01	630.52	12.32	50.59	59.28
DDSHXX518076807	2	14	181	1	DDSHXX516222104	1.65	161.11	703.56	15.87	47.44	56.8
DDSHXX517056005	1	17	171	1	DDSHXX516084104	1.5	181.17	626.48	12.32	42.34	56.04
DDSHXX516217902	6	16	163	2	DDUSWFD12022806	2.15	168.51	669.69	11.62	47.55	58.33
DDSHXX515266004	5	18	154	2	DDUSWFD13020102	1.56	197.33	574.87	17.44	42.56	54.34
DDSHXX516136608	1	15	162	2	DDSHXX515106814	1.55	192.6	589.04	11.65	48.32	58.62
DDSHXX517072112	2	13	171	2	DDSHXX515250004	1.65	184.92	612.97	14.09	51.4	58.98
DDSHXX516193802	4	11	162	2	DDSHXX514061910	1.95	208.06	543.35	14.84	45.27	56.31
DDSHXX517117407	2	11	171	1	DDSHXX515241710	1.5	194.67	583.04	12.64	43.55	56.4
DDSHXX516041704	3	15	164	2	DDSHXX514059710	1.76	176.99	639.81	16.17	47.64	56.77
DDSHXX514185206	3	13	144	2	DDUSWFD13006504	1.64	183.75	616.93	12.8	39.71	54.84
DDSHXX518172304	1	16	182	2	DDSHXX517104002	1.6	188.6	601.27	9	44.51	58.05
DDSHXX518096209	2	14	181	1	DDSHXX516285406	1.65	203.74	556.35	13.67	44.01	56.22
DDSHXX516286701	4	12	164	1	DDSHXX514108206	1.7	170.5	664.52	11.81	46.64	57.91
DDSHXX516199803	6	18	162	1	DDUSACS13000706	1.65	208.92	542.55	15.24	41.81	54.81
DDSHXX518232015	3	12	183	1	DDSHXX516271208	1.05	194.71	585.23	13.5	44.74	56.57
DDSHXX518069001	1	17	181	1	DDSHXX517071412	1.7	204.65	553.63	11.47	36.55	54.06
DDSHXX514181603	3	13	144	1	DDUSWFD13060011	2.04	160.4	704.24	13.76	39.39	54.38
DDSHXX515141602	1	12	152	2	DDSHXX514070204	1.76	194.08	583.47	10.07	28.23	51.28
DDSHXX515214601	3	15	153	1	DDSHXX513002604	2.04	172.89	653.36	11.17	42.48	56.5
DDSHXX517113202	1	12	171	2	DDSHXX516138604	1.5	173.54	654.03	11.36	45.5	57.62
DDSHXX516219702	1	16	163	2	DDSHXX515236302	1.85	195.25	579.51	10.15	47.33	58.76
DDSHXX515021408	1	17	154	2	DDSHXX513012210	1.48	171.6	661.54	12.26	42.64	56.18
DDSHXX517078302	4	13	171	2	DDSHXX515053404	1.7	186.76	606.66	12.84	38.05	54.17
DDSHXX518013612	4	12	184	2	DDSHXX515261308	1.25	180.24	631.1	12.62	47.06	57.79
DDSHXX516069802	4	12	161	2	DDSHXX513026408	1.15	187.35	607.69	12.82	49.32	58.61
DDSHXX516096402	1	18	161	2	DDSHXX515103104	2.28	189.18	595.83	13.56	54.2	60.26
DDSHXX515111508	1	15	151	2	DDSHXX514048812	2	170.92	661.13	10.46	40.1	55.81
DDSHXX517067905	5	14	171	1	DDSHXX514105308	2.6	184.83	608.13	11.11	43.47	56.91
DDSHXX515205201	2	15	153	1	DDSHXX514050404	1.92	184.9	611.57	8.78	51.11	60.72
DDSHXX517075711	4	11	171	1	DDSHXX515042302	1.4	180.41	629.68	14.97	47.85	57.28
DDSHXX518080204	1	14	181	2	DDSHXX517079408	1.45	211.42	537.08	18.62	39.68	52.79
DDSHXX517104109	3	11	171	1	DDSHXX515140906	1.55	182.96	620.08	9.5	53.4	61.37
DDSHXX515264001	6	18	153	1	DDUSWFD13021206	1.52	166.15	683	10.21	48.06	59.02
DDSHXX517128905	4	18	171	1	DDSHXX515088006	1.5	200.33	566.57	8.39	47.41	59.4
DDSHXX517144607	3	16	172	1	DDSHXX515182704	1.95	173.43	651.85	10.15	42.85	57
